 time            v(in)           v(out)         
 2.67628400e-07 -1.00000000e-02  8.41454977e-03 
 2.68228400e-07 -1.00000000e-02  8.42828772e-03 
 2.68828400e-07 -1.00000000e-02  8.44190513e-03 
 2.69428400e-07 -1.00000000e-02  8.45540305e-03 
 2.70028400e-07 -1.00000000e-02  8.46878252e-03 
 2.70628400e-07 -1.00000000e-02  8.48204460e-03 
 2.71228400e-07 -1.00000000e-02  8.49519030e-03 
 2.71828400e-07 -1.00000000e-02  8.50822066e-03 
 2.72428400e-07 -1.00000000e-02  8.52113667e-03 
 2.73028400e-07 -1.00000000e-02  8.53393935e-03 
 2.73628400e-07 -1.00000000e-02  8.54662968e-03 
 2.74228400e-07 -1.00000000e-02  8.55920866e-03 
 2.74828400e-07 -1.00000000e-02  8.57167726e-03 
 2.75428400e-07 -1.00000000e-02  8.58403645e-03 
 2.76028400e-07 -1.00000000e-02  8.59628719e-03 
 2.76628400e-07 -1.00000000e-02  8.60843043e-03 
 2.77228400e-07 -1.00000000e-02  8.62046711e-03 
 2.77828400e-07 -1.00000000e-02  8.63239817e-03 
 2.78428400e-07 -1.00000000e-02  8.64422454e-03 
 2.79028400e-07 -1.00000000e-02  8.65594713e-03 
 2.79628400e-07 -1.00000000e-02  8.66756685e-03 
 2.80228400e-07 -1.00000000e-02  8.67908461e-03 
 2.80828400e-07 -1.00000000e-02  8.69050130e-03 
 2.81428400e-07 -1.00000000e-02  8.70181781e-03 
 2.82028400e-07 -1.00000000e-02  8.71303502e-03 
 2.82628400e-07 -1.00000000e-02  8.72415379e-03 
 2.83228400e-07 -1.00000000e-02  8.73517499e-03 
 2.83828400e-07 -1.00000000e-02  8.74609949e-03 
 2.84428400e-07 -1.00000000e-02  8.75692811e-03 
 2.85028400e-07 -1.00000000e-02  8.76766172e-03 
 2.85628400e-07 -1.00000000e-02  8.77830113e-03 
 2.86228400e-07 -1.00000000e-02  8.78884719e-03 
 2.86828400e-07 -1.00000000e-02  8.79930070e-03 
 2.87428400e-07 -1.00000000e-02  8.80966247e-03 
 2.88028400e-07 -1.00000000e-02  8.81993332e-03 
 2.88628400e-07 -1.00000000e-02  8.83011404e-03 
 2.89228400e-07 -1.00000000e-02  8.84020543e-03 
 2.89828400e-07 -1.00000000e-02  8.85020826e-03 
 2.90428400e-07 -1.00000000e-02  8.86012331e-03 
 2.91028400e-07 -1.00000000e-02  8.86995135e-03 
 2.91628400e-07 -1.00000000e-02  8.87969315e-03 
 2.92228400e-07 -1.00000000e-02  8.88934946e-03 
 2.92828400e-07 -1.00000000e-02  8.89892104e-03 
 2.93428400e-07 -1.00000000e-02  8.90840862e-03 
 2.94028400e-07 -1.00000000e-02  8.91781295e-03 
 2.94628400e-07 -1.00000000e-02  8.92713475e-03 
 2.95228400e-07 -1.00000000e-02  8.93637474e-03 
 2.95828400e-07 -1.00000000e-02  8.94553365e-03 
 2.96428400e-07 -1.00000000e-02  8.95461219e-03 
 2.97028400e-07 -1.00000000e-02  8.96361107e-03 
 2.97628400e-07 -1.00000000e-02  8.97253097e-03 
 2.98228400e-07 -1.00000000e-02  8.98137260e-03 
 2.98828400e-07 -1.00000000e-02  8.99013664e-03 
 2.99428400e-07 -1.00000000e-02  8.99882377e-03 
 3.00028400e-07 -1.00000000e-02  9.00743467e-03 
 3.00628400e-07 -1.00000000e-02  9.01597000e-03 
 3.01228400e-07 -1.00000000e-02  9.02443043e-03 
 3.01828400e-07 -1.00000000e-02  9.03281662e-03 
 3.02428400e-07 -1.00000000e-02  9.04112921e-03 
 3.03028400e-07 -1.00000000e-02  9.04936886e-03 
 3.03628400e-07 -1.00000000e-02  9.05753620e-03 
 3.04228400e-07 -1.00000000e-02  9.06563187e-03 
 3.04828400e-07 -1.00000000e-02  9.07365650e-03 
 3.05428400e-07 -1.00000000e-02  9.08161070e-03 
 3.06028400e-07 -1.00000000e-02  9.08949511e-03 
 3.06628400e-07 -1.00000000e-02  9.09731032e-03 
 3.07228400e-07 -1.00000000e-02  9.10505695e-03 
 3.07828400e-07 -1.00000000e-02  9.11273560e-03 
 3.08428400e-07 -1.00000000e-02  9.12034687e-03 
 3.09028400e-07 -1.00000000e-02  9.12789134e-03 
 3.09628400e-07 -1.00000000e-02  9.13536961e-03 
 3.10228400e-07 -1.00000000e-02  9.14278225e-03 
 3.10828400e-07 -1.00000000e-02  9.15012984e-03 
 3.11428400e-07 -1.00000000e-02  9.15741295e-03 
 3.12028400e-07 -1.00000000e-02  9.16463215e-03 
 3.12628400e-07 -1.00000000e-02  9.17178799e-03 
 3.13228400e-07 -1.00000000e-02  9.17888104e-03 
 3.13828400e-07 -1.00000000e-02  9.18591185e-03 
 3.14428400e-07 -1.00000000e-02  9.19288095e-03 
 3.15028400e-07 -1.00000000e-02  9.19978889e-03 
 3.15628400e-07 -1.00000000e-02  9.20663622e-03 
 3.16228400e-07 -1.00000000e-02  9.21342345e-03 
 3.16828400e-07 -1.00000000e-02  9.22015113e-03 
 3.17428400e-07 -1.00000000e-02  9.22681976e-03 
 3.18028400e-07 -1.00000000e-02  9.23342987e-03 
 3.18628400e-07 -1.00000000e-02  9.23998197e-03 
 3.19228400e-07 -1.00000000e-02  9.24647658e-03 
 3.19828400e-07 -1.00000000e-02  9.25291419e-03 
 3.20428400e-07 -1.00000000e-02  9.25929531e-03 
 3.21028400e-07 -1.00000000e-02  9.26562042e-03 
 3.21628400e-07 -1.00000000e-02  9.27189003e-03 
 3.22228400e-07 -1.00000000e-02  9.27810463e-03 
 3.22828400e-07 -1.00000000e-02  9.28426468e-03 
 3.23428400e-07 -1.00000000e-02  9.29037067e-03 
 3.24028400e-07 -1.00000000e-02  9.29642309e-03 
 3.24628400e-07 -1.00000000e-02  9.30242238e-03 
 3.25228400e-07 -1.00000000e-02  9.30836903e-03 
 3.25828400e-07 -1.00000000e-02  9.31426350e-03 
 3.26428400e-07 -1.00000000e-02  9.32010623e-03 
 3.27028400e-07 -1.00000000e-02  9.32589769e-03 
 3.27628400e-07 -1.00000000e-02  9.33163833e-03 
 3.28228400e-07 -1.00000000e-02  9.33732859e-03 
 3.28828400e-07 -1.00000000e-02  9.34296891e-03 
 3.29428400e-07 -1.00000000e-02  9.34855974e-03 
 3.30028400e-07 -1.00000000e-02  9.35410150e-03 
 3.30628400e-07 -1.00000000e-02  9.35959463e-03 
 3.31228400e-07 -1.00000000e-02  9.36503955e-03 
 3.31828400e-07 -1.00000000e-02  9.37043669e-03 
 3.32428400e-07 -1.00000000e-02  9.37578647e-03 
 3.33028400e-07 -1.00000000e-02  9.38108929e-03 
 3.33628400e-07 -1.00000000e-02  9.38634558e-03 
 3.34228400e-07 -1.00000000e-02  9.39155575e-03 
 3.34828400e-07 -1.00000000e-02  9.39672019e-03 
 3.35428400e-07 -1.00000000e-02  9.40183931e-03 
 3.36028400e-07 -1.00000000e-02  9.40691350e-03 
 3.36628400e-07 -1.00000000e-02  9.41194317e-03 
 3.37228400e-07 -1.00000000e-02  9.41692869e-03 
 3.37828400e-07 -1.00000000e-02  9.42187047e-03 
 3.38428400e-07 -1.00000000e-02  9.42676887e-03 
 3.39028400e-07 -1.00000000e-02  9.43162429e-03 
 3.39628400e-07 -1.00000000e-02  9.43643710e-03 
 3.40228400e-07 -1.00000000e-02  9.44120768e-03 
 3.40828400e-07 -1.00000000e-02  9.44593638e-03 
 3.41428400e-07 -1.00000000e-02  9.45062359e-03 
 3.42028400e-07 -1.00000000e-02  9.45526967e-03 
 3.42628400e-07 -1.00000000e-02  9.45987497e-03 
 3.43228400e-07 -1.00000000e-02  9.46443986e-03 
 3.43828400e-07 -1.00000000e-02  9.46896469e-03 
 3.44428400e-07 -1.00000000e-02  9.47344981e-03 
 3.45028400e-07 -1.00000000e-02  9.47789556e-03 
 3.45628400e-07 -1.00000000e-02  9.48230231e-03 
 3.46228400e-07 -1.00000000e-02  9.48667038e-03 
 3.46828400e-07 -1.00000000e-02  9.49100011e-03 
 3.47428400e-07 -1.00000000e-02  9.49529186e-03 
 3.48028400e-07 -1.00000000e-02  9.49954593e-03 
 3.48628400e-07 -1.00000000e-02  9.50376268e-03 
 3.49228400e-07 -1.00000000e-02  9.50794241e-03 
 3.49828400e-07 -1.00000000e-02  9.51208547e-03 
 3.50428400e-07 -1.00000000e-02  9.51619217e-03 
 3.51028400e-07 -1.00000000e-02  9.52026283e-03 
 3.51628400e-07 -1.00000000e-02  9.52429777e-03 
 3.52228400e-07 -1.00000000e-02  9.52829730e-03 
 3.52828400e-07 -1.00000000e-02  9.53226172e-03 
 3.53428400e-07 -1.00000000e-02  9.53619136e-03 
 3.54028400e-07 -1.00000000e-02  9.54008651e-03 
 3.54628400e-07 -1.00000000e-02  9.54394748e-03 
 3.55228400e-07 -1.00000000e-02  9.54777456e-03 
 3.55828400e-07 -1.00000000e-02  9.55156806e-03 
 3.56428400e-07 -1.00000000e-02  9.55532827e-03 
 3.57028400e-07 -1.00000000e-02  9.55905548e-03 
 3.57628400e-07 -1.00000000e-02  9.56274998e-03 
 3.58228400e-07 -1.00000000e-02  9.56641206e-03 
 3.58828400e-07 -1.00000000e-02  9.57004200e-03 
 3.59428400e-07 -1.00000000e-02  9.57364008e-03 
 3.60028400e-07 -1.00000000e-02  9.57720659e-03 
 3.60628400e-07 -1.00000000e-02  9.58074180e-03 
 3.61228400e-07 -1.00000000e-02  9.58424598e-03 
 3.61828400e-07 -1.00000000e-02  9.58771941e-03 
 3.62428400e-07 -1.00000000e-02  9.59116236e-03 
 3.63028400e-07 -1.00000000e-02  9.59457510e-03 
 3.63628400e-07 -1.00000000e-02  9.59795788e-03 
 3.64228400e-07 -1.00000000e-02  9.60131098e-03 
 3.64828400e-07 -1.00000000e-02  9.60463465e-03 
 3.65428400e-07 -1.00000000e-02  9.60792916e-03 
 3.66028400e-07 -1.00000000e-02  9.61119475e-03 
 3.66628400e-07 -1.00000000e-02  9.61443168e-03 
 3.67228400e-07 -1.00000000e-02  9.61764021e-03 
 3.67828400e-07 -1.00000000e-02  9.62082058e-03 
 3.68428400e-07 -1.00000000e-02  9.62397304e-03 
 3.69028400e-07 -1.00000000e-02  9.62709783e-03 
 3.69628400e-07 -1.00000000e-02  9.63019521e-03 
 3.70228400e-07 -1.00000000e-02  9.63326539e-03 
 3.70828400e-07 -1.00000000e-02  9.63630864e-03 
 3.71428400e-07 -1.00000000e-02  9.63932518e-03 
 3.72028400e-07 -1.00000000e-02  9.64231524e-03 
 3.72628400e-07 -1.00000000e-02  9.64527907e-03 
 3.73228400e-07 -1.00000000e-02  9.64821688e-03 
 3.73828400e-07 -1.00000000e-02  9.65112892e-03 
 3.74428400e-07 -1.00000000e-02  9.65401540e-03 
 3.75028400e-07 -1.00000000e-02  9.65687654e-03 
 3.75628400e-07 -1.00000000e-02  9.65971258e-03 
 3.76228400e-07 -1.00000000e-02  9.66252373e-03 
 3.76828400e-07 -1.00000000e-02  9.66531021e-03 
 3.77428400e-07 -1.00000000e-02  9.66807223e-03 
 3.78028400e-07 -1.00000000e-02  9.67081002e-03 
 3.78628400e-07 -1.00000000e-02  9.67352378e-03 
 3.79228400e-07 -1.00000000e-02  9.67621372e-03 
 3.79828400e-07 -1.00000000e-02  9.67888006e-03 
 3.80428400e-07 -1.00000000e-02  9.68152299e-03 
 3.81028400e-07 -1.00000000e-02  9.68414274e-03 
 3.81628400e-07 -1.00000000e-02  9.68673949e-03 
 3.82228400e-07 -1.00000000e-02  9.68931346e-03 
 3.82828400e-07 -1.00000000e-02  9.69186483e-03 
 3.83428400e-07 -1.00000000e-02  9.69439382e-03 
 3.84028400e-07 -1.00000000e-02  9.69690061e-03 
 3.84628400e-07 -1.00000000e-02  9.69938540e-03 
 3.85228400e-07 -1.00000000e-02  9.70184838e-03 
 3.85828400e-07 -1.00000000e-02  9.70428975e-03 
 3.86428400e-07 -1.00000000e-02  9.70670970e-03 
 3.87028400e-07 -1.00000000e-02  9.70910841e-03 
 3.87628400e-07 -1.00000000e-02  9.71148607e-03 
 3.88228400e-07 -1.00000000e-02  9.71384286e-03 
 3.88828400e-07 -1.00000000e-02  9.71617897e-03 
 3.89428400e-07 -1.00000000e-02  9.71849457e-03 
 3.90028400e-07 -1.00000000e-02  9.72078986e-03 
 3.90628400e-07 -1.00000000e-02  9.72306500e-03 
 3.91228400e-07 -1.00000000e-02  9.72532018e-03 
 3.91828400e-07 -1.00000000e-02  9.72755556e-03 
 3.92428400e-07 -1.00000000e-02  9.72977133e-03 
 3.93028400e-07 -1.00000000e-02  9.73196765e-03 
 3.93628400e-07 -1.00000000e-02  9.73414470e-03 
 3.94228400e-07 -1.00000000e-02  9.73630264e-03 
 3.94828400e-07 -1.00000000e-02  9.73844165e-03 
 3.95428400e-07 -1.00000000e-02  9.74056188e-03 
 3.96028400e-07 -1.00000000e-02  9.74266350e-03 
 3.96628400e-07 -1.00000000e-02  9.74474669e-03 
 3.97228400e-07 -1.00000000e-02  9.74681159e-03 
 3.97828400e-07 -1.00000000e-02  9.74885836e-03 
 3.98428400e-07 -1.00000000e-02  9.75088718e-03 
 3.99028400e-07 -1.00000000e-02  9.75289819e-03 
 3.99628400e-07 -1.00000000e-02  9.75489156e-03 
 4.00228400e-07 -1.00000000e-02  9.75686743e-03 
 4.00828400e-07 -1.00000000e-02  9.75882596e-03 
 4.01428400e-07 -1.00000000e-02  9.76076730e-03 
 4.02028400e-07 -1.00000000e-02  9.76269160e-03 
 4.02628400e-07 -1.00000000e-02  9.76459902e-03 
 4.03228400e-07 -1.00000000e-02  9.76648970e-03 
 4.03828400e-07 -1.00000000e-02  9.76836379e-03 
 4.04428400e-07 -1.00000000e-02  9.77022142e-03 
 4.05028400e-07 -1.00000000e-02  9.77206276e-03 
 4.05628400e-07 -1.00000000e-02  9.77388794e-03 
 4.06228400e-07 -1.00000000e-02  9.77569710e-03 
 4.06828400e-07 -1.00000000e-02  9.77749038e-03 
 4.07428400e-07 -1.00000000e-02  9.77926793e-03 
 4.08028400e-07 -1.00000000e-02  9.78102987e-03 
 4.08628400e-07 -1.00000000e-02  9.78277636e-03 
 4.09228400e-07 -1.00000000e-02  9.78450751e-03 
 4.09828400e-07 -1.00000000e-02  9.78622347e-03 
 4.10428400e-07 -1.00000000e-02  9.78792438e-03 
 4.11028400e-07 -1.00000000e-02  9.78961036e-03 
 4.11628400e-07 -1.00000000e-02  9.79128154e-03 
 4.12228400e-07 -1.00000000e-02  9.79293805e-03 
 4.12828400e-07 -1.00000000e-02  9.79458003e-03 
 4.13428400e-07 -1.00000000e-02  9.79620760e-03 
 4.14028400e-07 -1.00000000e-02  9.79782088e-03 
 4.14628400e-07 -1.00000000e-02  9.79942001e-03 
 4.15228400e-07 -1.00000000e-02  9.80100510e-03 
 4.15828400e-07 -1.00000000e-02  9.80257629e-03 
 4.16428400e-07 -1.00000000e-02  9.80413368e-03 
 4.17028400e-07 -1.00000000e-02  9.80567741e-03 
 4.17628400e-07 -1.00000000e-02  9.80720759e-03 
 4.18228400e-07 -1.00000000e-02  9.80872434e-03 
 4.18828400e-07 -1.00000000e-02  9.81022778e-03 
 4.19428400e-07 -1.00000000e-02  9.81171802e-03 
 4.20028400e-07 -1.00000000e-02  9.81319519e-03 
 4.20628400e-07 -1.00000000e-02  9.81465939e-03 
 4.21228400e-07 -1.00000000e-02  9.81611074e-03 
 4.21828400e-07 -1.00000000e-02  9.81754936e-03 
 4.22428400e-07 -1.00000000e-02  9.81897535e-03 
 4.23028400e-07 -1.00000000e-02  9.82038883e-03 
 4.23628400e-07 -1.00000000e-02  9.82178990e-03 
 4.24228400e-07 -1.00000000e-02  9.82317868e-03 
 4.24828400e-07 -1.00000000e-02  9.82455527e-03 
 4.25428400e-07 -1.00000000e-02  9.82591978e-03 
 4.26028400e-07 -1.00000000e-02  9.82727231e-03 
 4.26628400e-07 -1.00000000e-02  9.82861298e-03 
 4.27228400e-07 -1.00000000e-02  9.82994187e-03 
 4.27828400e-07 -1.00000000e-02  9.83125911e-03 
 4.28428400e-07 -1.00000000e-02  9.83256479e-03 
 4.29028400e-07 -1.00000000e-02  9.83385900e-03 
 4.29628400e-07 -1.00000000e-02  9.83514186e-03 
 4.30228400e-07 -1.00000000e-02  9.83641347e-03 
 4.30828400e-07 -1.00000000e-02  9.83767391e-03 
 4.31428400e-07 -1.00000000e-02  9.83892329e-03 
 4.32028400e-07 -1.00000000e-02  9.84016171e-03 
 4.32628400e-07 -1.00000000e-02  9.84138925e-03 
 4.33228400e-07 -1.00000000e-02  9.84260603e-03 
 4.33828400e-07 -1.00000000e-02  9.84381212e-03 
 4.34428400e-07 -1.00000000e-02  9.84500764e-03 
 4.35028400e-07 -1.00000000e-02  9.84619266e-03 
 4.35628400e-07 -1.00000000e-02  9.84736728e-03 
 4.36228400e-07 -1.00000000e-02  9.84853159e-03 
 4.36828400e-07 -1.00000000e-02  9.84968569e-03 
 4.37428400e-07 -1.00000000e-02  9.85082965e-03 
 4.38028400e-07 -1.00000000e-02  9.85196358e-03 
 4.38628400e-07 -1.00000000e-02  9.85308755e-03 
 4.39228400e-07 -1.00000000e-02  9.85420167e-03 
 4.39828400e-07 -1.00000000e-02  9.85530600e-03 
 4.40428400e-07 -1.00000000e-02  9.85640064e-03 
 4.41028400e-07 -1.00000000e-02  9.85748568e-03 
 4.41628400e-07 -1.00000000e-02  9.85856120e-03 
 4.42228400e-07 -1.00000000e-02  9.85962727e-03 
 4.42828400e-07 -1.00000000e-02  9.86068399e-03 
 4.43428400e-07 -1.00000000e-02  9.86173144e-03 
 4.44028400e-07 -1.00000000e-02  9.86276969e-03 
 4.44628400e-07 -1.00000000e-02  9.86379883e-03 
 4.45228400e-07 -1.00000000e-02  9.86481894e-03 
 4.45828400e-07 -1.00000000e-02  9.86583010e-03 
 4.46428400e-07 -1.00000000e-02  9.86683239e-03 
 4.47028400e-07 -1.00000000e-02  9.86782588e-03 
 4.47628400e-07 -1.00000000e-02  9.86881065e-03 
 4.48228400e-07 -1.00000000e-02  9.86978677e-03 
 4.48828400e-07 -1.00000000e-02  9.87075433e-03 
 4.49428400e-07 -1.00000000e-02  9.87171340e-03 
 4.50028400e-07 -1.00000000e-02  9.87266406e-03 
 4.50628400e-07 -1.00000000e-02  9.87360637e-03 
 4.51228400e-07 -1.00000000e-02  9.87454041e-03 
 4.51828400e-07 -1.00000000e-02  9.87546625e-03 
 4.52428400e-07 -1.00000000e-02  9.87638397e-03 
 4.53028400e-07 -1.00000000e-02  9.87729364e-03 
 4.53628400e-07 -1.00000000e-02  9.87819532e-03 
 4.54228400e-07 -1.00000000e-02  9.87908909e-03 
 4.54828400e-07 -1.00000000e-02  9.87997501e-03 
 4.55428400e-07 -1.00000000e-02  9.88085316e-03 
 4.56028400e-07 -1.00000000e-02  9.88172360e-03 
 4.56628400e-07 -1.00000000e-02  9.88258641e-03 
 4.57228400e-07 -1.00000000e-02  9.88344164e-03 
 4.57828400e-07 -1.00000000e-02  9.88428937e-03 
 4.58428400e-07 -1.00000000e-02  9.88512966e-03 
 4.59028400e-07 -1.00000000e-02  9.88596257e-03 
 4.59628400e-07 -1.00000000e-02  9.88678817e-03 
 4.60228400e-07 -1.00000000e-02  9.88760653e-03 
 4.60828400e-07 -1.00000000e-02  9.88841771e-03 
 4.61428400e-07 -1.00000000e-02  9.88922177e-03 
 4.62028400e-07 -1.00000000e-02  9.89001877e-03 
 4.62628400e-07 -1.00000000e-02  9.89080877e-03 
 4.63228400e-07 -1.00000000e-02  9.89159185e-03 
 4.63828400e-07 -1.00000000e-02  9.89236805e-03 
 4.64428400e-07 -1.00000000e-02  9.89313744e-03 
 4.65028400e-07 -1.00000000e-02  9.89390008e-03 
 4.65628400e-07 -1.00000000e-02  9.89465602e-03 
 4.66228400e-07 -1.00000000e-02  9.89540533e-03 
 4.66828400e-07 -1.00000000e-02  9.89614807e-03 
 4.67428400e-07 -1.00000000e-02  9.89688428e-03 
 4.68028400e-07 -1.00000000e-02  9.89761404e-03 
 4.68628400e-07 -1.00000000e-02  9.89833739e-03 
 4.69228400e-07 -1.00000000e-02  9.89905440e-03 
 4.69828400e-07 -1.00000000e-02  9.89976511e-03 
 4.70428400e-07 -1.00000000e-02  9.90046958e-03 
 4.71028400e-07 -1.00000000e-02  9.90116787e-03 
 4.71628400e-07 -1.00000000e-02  9.90186004e-03 
 4.72228400e-07 -1.00000000e-02  9.90254612e-03 
 4.72828400e-07 -1.00000000e-02  9.90322619e-03 
 4.73428400e-07 -1.00000000e-02  9.90390029e-03 
 4.74028400e-07 -1.00000000e-02  9.90456848e-03 
 4.74628400e-07 -1.00000000e-02  9.90523080e-03 
 4.75228400e-07 -1.00000000e-02  9.90588730e-03 
 4.75828400e-07 -1.00000000e-02  9.90653805e-03 
 4.76428400e-07 -1.00000000e-02  9.90718308e-03 
 4.77028400e-07 -1.00000000e-02  9.90782246e-03 
 4.77628400e-07 -1.00000000e-02  9.90845622e-03 
 4.78228400e-07 -1.00000000e-02  9.90908442e-03 
 4.78828400e-07 -1.00000000e-02  9.90970711e-03 
 4.79428400e-07 -1.00000000e-02  9.91032434e-03 
 4.80028400e-07 -1.00000000e-02  9.91093614e-03 
 4.80628400e-07 -1.00000000e-02  9.91154258e-03 
 4.81228400e-07 -1.00000000e-02  9.91214370e-03 
 4.81828400e-07 -1.00000000e-02  9.91273954e-03 
 4.82428400e-07 -1.00000000e-02  9.91333015e-03 
 4.83028400e-07 -1.00000000e-02  9.91391558e-03 
 4.83628400e-07 -1.00000000e-02  9.91449587e-03 
 4.84228400e-07 -1.00000000e-02  9.91507107e-03 
 4.84828400e-07 -1.00000000e-02  9.91564122e-03 
 4.85428400e-07 -1.00000000e-02  9.91620636e-03 
 4.86028400e-07 -1.00000000e-02  9.91676655e-03 
 4.86628400e-07 -1.00000000e-02  9.91732182e-03 
 4.87228400e-07 -1.00000000e-02  9.91787222e-03 
 4.87828400e-07 -1.00000000e-02  9.91841779e-03 
 4.88428400e-07 -1.00000000e-02  9.91895857e-03 
 4.89028400e-07 -1.00000000e-02  9.91949460e-03 
 4.89628400e-07 -1.00000000e-02  9.92002593e-03 
 4.90228400e-07 -1.00000000e-02  9.92055260e-03 
 4.90828400e-07 -1.00000000e-02  9.92107464e-03 
 4.91428400e-07 -1.00000000e-02  9.92159210e-03 
 4.92028400e-07 -1.00000000e-02  9.92210503e-03 
 4.92628400e-07 -1.00000000e-02  9.92261345e-03 
 4.93228400e-07 -1.00000000e-02  9.92311741e-03 
 4.93828400e-07 -1.00000000e-02  9.92361694e-03 
 4.94428400e-07 -1.00000000e-02  9.92411209e-03 
 4.95028400e-07 -1.00000000e-02  9.92460290e-03 
 4.95628400e-07 -1.00000000e-02  9.92508940e-03 
 4.96228400e-07 -1.00000000e-02  9.92557163e-03 
 4.96828400e-07 -1.00000000e-02  9.92604963e-03 
 4.97428400e-07 -1.00000000e-02  9.92652343e-03 
 4.98028400e-07 -1.00000000e-02  9.92699308e-03 
 4.98628400e-07 -1.00000000e-02  9.92745860e-03 
 4.99228400e-07 -1.00000000e-02  9.92792004e-03 
 4.99828400e-07 -1.00000000e-02  9.92837743e-03 
 5.00428400e-07 -1.00000000e-02  9.92883080e-03 
 5.01028400e-07 -1.00000000e-02  9.92928020e-03 
 5.01628400e-07 -1.00000000e-02  9.92972565e-03 
 5.02228400e-07 -1.00000000e-02  9.93016719e-03 
 5.02828400e-07 -1.00000000e-02  9.93060486e-03 
 5.03428400e-07 -1.00000000e-02  9.93103869e-03 
 5.04028400e-07 -1.00000000e-02  9.93146871e-03 
 5.04628400e-07 -1.00000000e-02  9.93189495e-03 
 5.05228400e-07 -1.00000000e-02  9.93231746e-03 
 5.05828400e-07 -1.00000000e-02  9.93273626e-03 
 5.06428400e-07 -1.00000000e-02  9.93315138e-03 
 5.07028400e-07 -1.00000000e-02  9.93356286e-03 
 5.07628400e-07 -1.00000000e-02  9.93397072e-03 
 5.08228400e-07 -1.00000000e-02  9.93437501e-03 
 5.08828400e-07 -1.00000000e-02  9.93477575e-03 
 5.09428400e-07 -1.00000000e-02  9.93517298e-03 
 5.10028400e-07 -1.00000000e-02  9.93556671e-03 
 5.10628400e-07 -1.00000000e-02  9.93595700e-03 
 5.11228400e-07 -1.00000000e-02  9.93634385e-03 
 5.11828400e-07 -1.00000000e-02  9.93672732e-03 
 5.12428400e-07 -1.00000000e-02  9.93710741e-03 
 5.13028400e-07 -1.00000000e-02  9.93748417e-03 
 5.13628400e-07 -1.00000000e-02  9.93785763e-03 
 5.14228400e-07 -1.00000000e-02  9.93822781e-03 
 5.14828400e-07 -1.00000000e-02  9.93859473e-03 
 5.15428400e-07 -1.00000000e-02  9.93895844e-03 
 5.16028400e-07 -1.00000000e-02  9.93931896e-03 
 5.16628400e-07 -1.00000000e-02  9.93967631e-03 
 5.17228400e-07 -1.00000000e-02  9.94003053e-03 
 5.17828400e-07 -1.00000000e-02  9.94038164e-03 
 5.18428400e-07 -1.00000000e-02  9.94072966e-03 
 5.19028400e-07 -1.00000000e-02  9.94107464e-03 
 5.19628400e-07 -1.00000000e-02  9.94141658e-03 
 5.20228400e-07 -1.00000000e-02  9.94175552e-03 
 5.20828400e-07 -1.00000000e-02  9.94209149e-03 
 5.21428400e-07 -1.00000000e-02  9.94242452e-03 
 5.22028400e-07 -1.00000000e-02  9.94275461e-03 
 5.22628400e-07 -1.00000000e-02  9.94308182e-03 
 5.23228400e-07 -1.00000000e-02  9.94340615e-03 
 5.23828400e-07 -1.00000000e-02  9.94372763e-03 
 5.24428400e-07 -1.00000000e-02  9.94404629e-03 
 5.25028400e-07 -1.00000000e-02  9.94436216e-03 
 5.25628400e-07 -1.00000000e-02  9.94467525e-03 
 5.26228400e-07 -1.00000000e-02  9.94498560e-03 
 5.26828400e-07 -1.00000000e-02  9.94529322e-03 
 5.27428400e-07 -1.00000000e-02  9.94559815e-03 
 5.28028400e-07 -1.00000000e-02  9.94590039e-03 
 5.28628400e-07 -1.00000000e-02  9.94619999e-03 
 5.29228400e-07 -1.00000000e-02  9.94649695e-03 
 5.29828400e-07 -1.00000000e-02  9.94679131e-03 
 5.30428400e-07 -1.00000000e-02  9.94708309e-03 
 5.31028400e-07 -1.00000000e-02  9.94737230e-03 
 5.31628400e-07 -1.00000000e-02  9.94765898e-03 
 5.32228400e-07 -1.00000000e-02  9.94794314e-03 
 5.32828400e-07 -1.00000000e-02  9.94822481e-03 
 5.33428400e-07 -1.00000000e-02  9.94850401e-03 
 5.34028400e-07 -1.00000000e-02  9.94878075e-03 
 5.34628400e-07 -1.00000000e-02  9.94905507e-03 
 5.35228400e-07 -1.00000000e-02  9.94932698e-03 
 5.35828400e-07 -1.00000000e-02  9.94959650e-03 
 5.36428400e-07 -1.00000000e-02  9.94986366e-03 
 5.37028400e-07 -1.00000000e-02  9.95012847e-03 
 5.37628400e-07 -1.00000000e-02  9.95039096e-03 
 5.38228400e-07 -1.00000000e-02  9.95065115e-03 
 5.38828400e-07 -1.00000000e-02  9.95090905e-03 
 5.39428400e-07 -1.00000000e-02  9.95116469e-03 
 5.40028400e-07 -1.00000000e-02  9.95141808e-03 
 5.40628400e-07 -1.00000000e-02  9.95166926e-03 
 5.41228400e-07 -1.00000000e-02  9.95191822e-03 
 5.41828400e-07 -1.00000000e-02  9.95216501e-03 
 5.42428400e-07 -1.00000000e-02  9.95240962e-03 
 5.43028400e-07 -1.00000000e-02  9.95265209e-03 
 5.43628400e-07 -1.00000000e-02  9.95289244e-03 
 5.44228400e-07 -1.00000000e-02  9.95313067e-03 
 5.44828400e-07 -1.00000000e-02  9.95336681e-03 
 5.45428400e-07 -1.00000000e-02  9.95360088e-03 
 5.46028400e-07 -1.00000000e-02  9.95383290e-03 
 5.46628400e-07 -1.00000000e-02  9.95406288e-03 
